Tweet_ID,User_Name,Mentioned_User_Name,Author_Of_Original_Tweet,created_at,Location,Followers_Count,Following_Count,Listed_Count,Reply_Count,Quote_Count,Favourites_Count,Statuses_Count,Verified,Account_Creation_Date,Retweet_Count,In_Reply_to_user,Type_of_Tweet,Source,Text
1.37804E+18,SanbornChevy,['GM'],GM,Fri Apr 02 17:26:07 +0000 2021,"1210 S. Cherokee Lane Lodi, CA 95240",353,1095,5,0,0,326,3433,FALSE,Wed Mar 12 20:27:34 +0000 2014,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GM: EVery lifestyle. EVery price point. #EVerybodyIn https://t.co/siS71La4Dp
1.37804E+18,SanbornChevy,['GM'],GM,Fri Apr 02 17:25:56 +0000 2021,"1210 S. Cherokee Lane Lodi, CA 95240",353,1095,5,0,0,326,3433,FALSE,Wed Mar 12 20:27:34 +0000 2014,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.37767E+18,AKing_MI,['GM'],GM,Thu Apr 01 16:55:44 +0000 2021,,41,74,0,0,0,13,2,FALSE,Tue Mar 16 15:46:28 +0000 2021,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GM: Norway is crushing us at EVs. That’s crazy. We have to do better. Are you in? #EVerybodyIn #NoWayNorway https://t.co/QH8kXRd4rp
1.377E+18,JasonLeon75,"['MFG_GM', 'GM', 'chevrolet']",MFG_GM,Tue Mar 30 21:07:08 +0000 2021,,10,167,0,0,0,201,124,FALSE,Wed Mar 24 14:14:32 +0000 2021,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MFG_GM: .@GM's all-electric future is coming to life, and it all starts in Lake Orion, MI! @Chevrolet recently revealed the new all-ele…"
1.377E+18,JasonLeon75,['MFG_GM'],MFG_GM,Tue Mar 30 21:07:05 +0000 2021,,10,167,0,0,0,201,124,FALSE,Wed Mar 24 14:14:32 +0000 2021,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MFG_GM: We are well on our way toward building an all-electric future. Factory ZERO is being retooled with a  $2.2 billion investment -…
1.37696E+18,GenericGene,['GM'],GM,Tue Mar 30 18:30:01 +0000 2021,Qld Australia +61 412 622 944,5799,6370,424,0,0,561925,144571,FALSE,Wed Jul 16 07:58:57 +0000 2008,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.37696E+18,evdirectories,['GM'],GM,Tue Mar 30 18:27:11 +0000 2021,Bris Australia +61 412 622 944,178,599,2,0,0,18499,8950,FALSE,Sun Apr 21 21:33:03 +0000 2019,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.37695E+18,NileshG74237810,"['GM', 'jpmorgan']",GM,Tue Mar 30 17:13:57 +0000 2021,,24,30,0,0,0,149,143,FALSE,Sat Oct 31 06:27:45 +0000 2020,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37694E+18,immix_austin,['immix_austin'],,Tue Mar 30 16:35:00 +0000 2021,"Austin, TX ",37,277,1,0,0,0,283,FALSE,Thu Nov 12 20:03:16 +0000 2020,0,,Tweet,"<a href=""https://www.semrush.com/"" rel=""nofollow"">SEMrush Social Media Tool</a>","Here is Will Ferrell, Kenan Thompson ( SNL ), and Awkwafina... funny and crazy, as always, with Ferrell, definitely ""not too pleased"" to learn that Norway outpaces the United States in electric car sales. 
Click: https://t.co/vleXHtTasJ

#EVerybodyIn #NoWayNorway #CleanAir #GM https://t.co/QOyTl5Wjiy"
1.37694E+18,immix_nyc,['immix_nyc'],,Tue Mar 30 16:34:00 +0000 2021,NYC,950,4271,6,0,0,1,731,FALSE,Tue Jun 05 20:45:48 +0000 2018,0,,Tweet,"<a href=""https://www.semrush.com/"" rel=""nofollow"">SEMrush Social Media Tool</a>","Here is Will Ferrell, Kenan Thompson ( SNL ), and Awkwafina... funny and crazy, as always, with Ferrell, definitely ""not too pleased"" to learn that Norway outpaces the United States in electric car sales. 
Click: https://t.co/0kfqzRag2Z

#EVerybodyIn #NoWayNorway #CleanAir #GM https://t.co/RU7dgarllm"
1.37694E+18,immix_ca,['immix_ca'],,Tue Mar 30 16:33:00 +0000 2021,"Carlsbad, CA - San Diego, CA",1789,4486,7,0,0,1,750,FALSE,Tue Feb 06 00:29:35 +0000 2018,0,,Tweet,"<a href=""https://www.semrush.com/"" rel=""nofollow"">SEMrush Social Media Tool</a>","Here is Will Ferrell, Kenan Thompson ( SNL ), and Awkwafina... funny and crazy, as always, with Ferrell, definitely ""not too pleased"" to learn that Norway outpaces the United States in electric car sales. 
Click: https://t.co/YCWgM6a99h

#EVerybodyIn #NoWayNorway #CleanAir #GM https://t.co/kEmSbJN4wF"
1.37694E+18,immix_nv,['immix_nv'],,Tue Mar 30 16:32:00 +0000 2021,"Las Vegas, NV / Henderson, NV",1948,4834,12,0,0,1,759,FALSE,Wed Sep 07 21:24:18 +0000 2011,0,,Tweet,"<a href=""https://www.semrush.com/"" rel=""nofollow"">SEMrush Social Media Tool</a>","Here is Will Ferrell, Kenan Thompson ( SNL ), and Awkwafina... funny and crazy, as always, with Ferrell, definitely ""not too pleased"" to learn that Norway outpaces the United States in electric car sales. 
Click: https://t.co/X9E42xs6vJ

#EVerybodyIn #NoWayNorway #CleanAir #GM https://t.co/aJRaneQmTC"
1.37684E+18,SarikaTarade,"['GM', 'jpmorgan']",GM,Tue Mar 30 09:56:03 +0000 2021,,1,2,0,0,0,49,48,FALSE,Mon Feb 01 14:10:39 +0000 2021,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37658E+18,Wood_Wheaton_GM,['GMcanada'],GMcanada,Mon Mar 29 17:07:17 +0000 2021,"Prince George, BC",48,265,0,0,0,1071,550,FALSE,Tue Nov 26 18:02:19 +0000 2019,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GMcanada: Smart, clean, safe and powerful. We couldn't have said it better ourselves. #EverybodyIn https://t.co/NhUiWDbkn6 https://t.co…"
1.37655E+18,GMcanada,['GMcanada'],,Mon Mar 29 15:05:50 +0000 2021,Canada,39307,1743,441,0,0,2180,8102,TRUE,Thu Feb 26 19:16:51 +0000 2009,1,,Tweet,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>","Smart, clean, safe and powerful. We couldn't have said it better ourselves. #EverybodyIn https://t.co/NhUiWDbkn6 https://t.co/0i5rPl9plF"
1.37655E+18,Country_Chev,['GM'],GM,Mon Mar 29 14:43:47 +0000 2021,"Benton, Ky",80,280,7,0,0,77,5052,FALSE,Fri Jul 11 19:32:48 +0000 2014,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.37629E+18,PhillipWolf24,"['GM', 'jpmorgan']",GM,Sun Mar 28 22:02:05 +0000 2021,,2,36,0,0,0,36,54,FALSE,Fri Nov 27 04:17:11 +0000 2020,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37626E+18,AmazingChevVolt,"['GM', 'jpmorgan']",GM,Sun Mar 28 19:30:51 +0000 2021,,6628,7294,1315,0,0,407930,501062,FALSE,Thu Dec 15 00:19:19 +0000 2011,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37626E+18,AmazingChevVolt,['GM'],GM,Sun Mar 28 19:30:37 +0000 2021,,6628,7294,1315,0,0,407930,501062,FALSE,Thu Dec 15 00:19:19 +0000 2011,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.37602E+18,jennaholt8,['GM'],GM,Sun Mar 28 04:07:10 +0000 2021,"Sacramento, CA",941,539,2,0,0,9262,8291,FALSE,Fri Jun 01 22:00:51 +0000 2012,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.3759E+18,MassiasThanos,['GM'],GM,Sat Mar 27 20:00:14 +0000 2021,,154,1176,1,0,0,19640,3799,FALSE,Wed Aug 22 08:33:32 +0000 2018,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @GM: Norway is crushing us at EVs. That’s crazy. We have to do better. Are you in? #EVerybodyIn #NoWayNorway https://t.co/QH8kXRd4rp
1.37588E+18,JaymeSetera,['GM'],GM,Sat Mar 27 18:35:30 +0000 2021,"Sao Paulo, Brazil",102,1544,23,0,0,17115,34156,FALSE,Wed Mar 31 00:22:07 +0000 2010,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.37583E+18,AmazingChevVolt,"['AmazingChevVolt', 'AdoptaCharger', 'YouTube', 'GM', 'GMcanada']",AmazingChevVolt,Sat Mar 27 15:12:18 +0000 2021,,6628,7294,1315,0,0,407930,501062,FALSE,Thu Dec 15 00:19:19 +0000 2011,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @AmazingChevVolt: @AdoptaCharger @YouTube +100
@GM 
@GMCanada 
#EVerybodyIn 

Now A Deep Dive Into $GM's #AllElectricFuture; 
@
- #Ultiu…"
1.37582E+18,hickman_group,"['GM', 'jpmorgan']",GM,Sat Mar 27 14:48:21 +0000 2021,Newfoundland and Labrador,402,346,5,0,0,207,1941,FALSE,Wed May 27 11:06:34 +0000 2015,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.3758E+18,NitinAttarde9,"['GM', 'jpmorgan']",GM,Sat Mar 27 13:40:02 +0000 2021,,8,16,0,0,0,184,130,FALSE,Thu Sep 24 06:40:31 +0000 2020,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37573E+18,Archmaesta_Blue,"['GM', 'jpmorgan']",GM,Sat Mar 27 08:46:33 +0000 2021,Nkoranza B/A -Ghana,270,4086,1,0,0,42029,19140,FALSE,Sun Apr 07 18:10:26 +0000 2013,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37573E+18,Archmaesta_Blue,['GM'],GM,Sat Mar 27 08:46:30 +0000 2021,Nkoranza B/A -Ghana,270,4086,1,0,0,42029,19140,FALSE,Sun Apr 07 18:10:26 +0000 2013,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.37563E+18,MiguelLira44,['GM'],GM,Sat Mar 27 01:55:28 +0000 2021,,92,173,0,0,0,2663,634,FALSE,Tue Feb 25 01:21:23 +0000 2014,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GM: Norway is crushing us at EVs. That’s crazy. We have to do better. Are you in? #EVerybodyIn #NoWayNorway https://t.co/QH8kXRd4rp
1.37558E+18,NG_Brad,['GM'],GM,Fri Mar 26 22:41:33 +0000 2021,"Detroit, MI",141,485,0,0,0,957,565,FALSE,Sat May 09 07:47:08 +0000 2009,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.37556E+18,Mikelemh,['GM'],GM,Fri Mar 26 21:45:50 +0000 2021,"Metepec, México",327,1902,3,0,0,4952,13656,FALSE,Thu Feb 02 12:54:51 +0000 2012,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.37553E+18,IgnatiusAvalon,['GM'],GM,Fri Mar 26 19:41:20 +0000 2021,"—Johann Gottlieb Fichte, The Science of Rights",11,215,0,0,0,1041,4576,FALSE,Sun Nov 13 15:29:30 +0000 2016,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.37553E+18,SparkPlugEV,"['GM', 'jpmorgan']",GM,Fri Mar 26 19:38:05 +0000 2021,,12,74,0,0,0,0,45,FALSE,Mon Sep 21 18:15:41 +0000 2020,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37551E+18,waltcprice,['GM'],GM,Fri Mar 26 18:22:41 +0000 2021,Edmonton,111,199,8,0,0,5639,3320,FALSE,Mon Nov 28 23:24:37 +0000 2011,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.3755E+18,cheri_cheralex,['GM'],GM,Fri Mar 26 17:36:01 +0000 2021,Univ of Michigan - Ann Arbor,405,144,26,0,0,10585,4986,FALSE,Mon Jul 09 19:00:15 +0000 2012,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.3755E+18,MHDFirm,['GM'],GM,Fri Mar 26 17:27:41 +0000 2021,"Tallahassee, FL",303,846,4,0,0,1835,1003,FALSE,Fri Sep 25 15:09:56 +0000 2015,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.3755E+18,QuietStormX,['GM'],GM,Fri Mar 26 17:18:35 +0000 2021,"Washington, DC. ",155,413,1,0,0,70258,120246,FALSE,Tue Aug 18 01:51:08 +0000 2009,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.3755E+18,nelsilveira,['GM'],GM,Fri Mar 26 17:13:55 +0000 2021,São Paulo,187,142,3,0,0,324,145,FALSE,Tue Jan 26 19:33:01 +0000 2010,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.3755E+18,JasonLeon75,['GM'],GM,Fri Mar 26 17:09:46 +0000 2021,,10,167,0,0,0,201,124,FALSE,Wed Mar 24 14:14:32 +0000 2021,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.3755E+18,Comofreak,['GM'],GM,Fri Mar 26 17:08:58 +0000 2021,,1318,5000,22,0,0,30485,2697,FALSE,Wed Jun 24 13:20:18 +0000 2009,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.37549E+18,byCardenaDenis,['GM'],GM,Fri Mar 26 17:04:43 +0000 2021,"annuit cœptis, the great seal",30200,33170,121,0,0,25973,407436,FALSE,Mon Jan 11 02:05:53 +0000 2010,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.37549E+18,GM,['GM'],,Fri Mar 26 17:00:18 +0000 2021,"Detroit, MI",767870,6085,4492,19,1,2439,18251,TRUE,Tue Dec 04 20:43:28 +0000 2007,20,,Tweet,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>","Generation E knows the future is all-electric, and they're ready. Are you? #EVerybodyIn https://t.co/UsVKu2shj2"
1.37543E+18,Country_Chev,"['GM', 'jpmorgan']",GM,Fri Mar 26 12:55:53 +0000 2021,"Benton, Ky",80,280,7,0,0,77,5052,FALSE,Fri Jul 11 19:32:48 +0000 2014,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37542E+18,jj_developer,"['GM', 'jpmorgan']",GM,Fri Mar 26 12:24:17 +0000 2021,,9,292,2,0,0,419,361,FALSE,Fri Mar 06 18:15:14 +0000 2020,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37533E+18,SubstanceNYC,"['GM', 'jpmorgan']",GM,Fri Mar 26 05:59:39 +0000 2021,"New York, New York",972,1685,240,0,0,33160,23681,FALSE,Mon Apr 12 02:50:36 +0000 2010,0,,Retweet,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37532E+18,Totikimic,['GM'],GM,Fri Mar 26 05:48:33 +0000 2021,Mhm,630,1181,8,0,0,19819,10474,FALSE,Fri Aug 01 21:49:30 +0000 2014,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: With our Ultium Platform, we're committed to offering EVs for every person at every price point. It will help us get closer to our…"
1.3753E+18,57ksracer,"['GM', 'jpmorgan']",GM,Fri Mar 26 04:09:03 +0000 2021,Midwest,128,395,1,0,0,48090,11659,FALSE,Thu Dec 01 20:09:02 +0000 2016,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37527E+18,QuietStormX,"['GM', 'jpmorgan']",GM,Fri Mar 26 02:09:46 +0000 2021,"Washington, DC. ",155,413,1,0,0,70258,120246,FALSE,Tue Aug 18 01:51:08 +0000 2009,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37523E+18,2000Z28,"['GM', 'jpmorgan']",GM,Thu Mar 25 23:55:14 +0000 2021,"Michigan, USA",141,1027,8,0,0,4890,1985,FALSE,Tue Dec 02 21:07:54 +0000 2008,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37519E+18,Mikelemh,"['GM', 'jpmorgan']",GM,Thu Mar 25 21:14:13 +0000 2021,"Metepec, México",327,1902,3,0,0,4952,13656,FALSE,Thu Feb 02 12:54:51 +0000 2012,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37519E+18,JasonLeon75,"['GM', 'jpmorgan']",GM,Thu Mar 25 21:09:10 +0000 2021,,10,167,0,0,0,201,124,FALSE,Wed Mar 24 14:14:32 +0000 2021,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37519E+18,HallCleavon,"['GM', 'jpmorgan']",GM,Thu Mar 25 21:02:24 +0000 2021,"Kansas City, MO",315,4994,1,0,0,26227,113460,FALSE,Wed Jul 01 16:10:13 +0000 2020,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37518E+18,LBookerJr77,"['GM', 'jpmorgan']",GM,Thu Mar 25 20:14:40 +0000 2021,"Detroit, MI ",476,1043,12,0,0,2005,15068,FALSE,Tue Mar 27 19:14:59 +0000 2012,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37518E+18,nelsilveira,"['GM', 'jpmorgan']",GM,Thu Mar 25 20:12:58 +0000 2021,São Paulo,187,142,3,0,0,324,145,FALSE,Tue Jan 26 19:33:01 +0000 2010,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37518E+18,manju23reddy,"['GM', 'jpmorgan']",GM,Thu Mar 25 20:01:58 +0000 2021,"Detroit, MI",20,139,0,0,0,8,589,FALSE,Thu Jan 07 04:43:07 +0000 2010,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37517E+18,VaCleanCities,"['GM', 'jpmorgan']",GM,Thu Mar 25 19:53:02 +0000 2021,Virginia,1610,994,51,0,0,1094,2310,FALSE,Fri Apr 02 14:27:20 +0000 2010,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37517E+18,George_S,"['GM', 'jpmorgan']",GM,Thu Mar 25 19:48:32 +0000 2021,Toronto... The T-dot.. The6ix!,2983,2053,119,0,0,3791,10745,FALSE,Fri Aug 22 15:54:23 +0000 2008,0,,Retweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37517E+18,dieavila,"['GM', 'jpmorgan']",GM,Thu Mar 25 19:47:50 +0000 2021,Mexico,180,1164,1,0,0,7062,1077,FALSE,Thu Nov 18 04:50:16 +0000 2010,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37517E+18,GenericGene,"['GM', 'jpmorgan']",GM,Thu Mar 25 19:45:38 +0000 2021,Qld Australia +61 412 622 944,5799,6370,424,0,0,561925,144571,FALSE,Wed Jul 16 07:58:57 +0000 2008,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37517E+18,alexmvivanco,"['GM', 'jpmorgan']",GM,Thu Mar 25 19:45:36 +0000 2021,Instagram: alexmvivanco_,190,192,3,0,0,2612,721,FALSE,Sat Apr 05 06:43:10 +0000 2014,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37517E+18,evdirectories,"['GM', 'jpmorgan']",GM,Thu Mar 25 19:45:03 +0000 2021,Bris Australia +61 412 622 944,178,599,2,0,0,18499,8950,FALSE,Sun Apr 21 21:33:03 +0000 2019,0,,Retweet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37517E+18,8BpNLzhOlbhAIs7,"['GM', 'jpmorgan']",GM,Thu Mar 25 19:44:27 +0000 2021,,58,26,0,0,0,791,12029,FALSE,Sun Jul 19 08:01:52 +0000 2020,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37517E+18,generalgw13x,"['GM', 'jpmorgan']",GM,Thu Mar 25 19:44:25 +0000 2021,United States,228,5003,0,0,0,58259,14495,FALSE,Sun Mar 17 00:13:11 +0000 2019,0,,Retweet,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GM: We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference,…"
1.37517E+18,GM,['jpmorgan'],,Thu Mar 25 19:44:01 +0000 2021,"Detroit, MI",767870,6085,4492,31,2,2439,18251,TRUE,Tue Dec 04 20:43:28 +0000 2007,29,,Tweet,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We are committed to bringing #EVerybodyIn to our all-electric, zero-emissions future. Today, at @JPMorgan's Global ESG Conference, our Chairman and CEO @mtbarra shared how we're prioritizing inclusion as we continue our transformation. https://t.co/yDWjfaBiJ3"
